🌐  CCTV,#genre#
胶州生活,video://https://iapp.yunshangjiaozhou.cn/share/dHZsLTMwNS0z.html
崂山,video://https://iapp.laoshanrongmei.cn/share/dHZsLTI5NS0x.html
李沧,video://https://iapp.licangmedia.cn/share/dHZsLTE3My0x.html
即墨,video://https://iapp.jimorongmei.com/share/dHZsLTIyMS0y.html
即墨生活服务,video://https://iapp.jimorongmei.com/share/dHZsLTIyMS0z.html
莱西,video://https://iapp.laixirongmei.cn/share/dHZsLTI1My0x.html
莱西生活,video://https://iapp.laixirongmei.cn/share/dHZsLTI1My0z.html
平度,video://https://iapp.aipingduapp.com/share/dHZsLTQ1LTQ.html
平度生活服务,video://https://iapp.aipingduapp.com/share/dHZsLTQ1LTU.html
黄岛,video://https://iapp.qwmedia.cn/share/dHZsLTIyNy0x.html
黄岛生活,video://https://iapp.qwmedia.cn/share/dHZsLTIyNy0z.html
青岛五四广场,video://https://www.qtv.com.cn/live/system/2017/04/28/014282221.shtml
青岛奥帆中心,video://http://www.qtv.com.cn/live/system/2017/04/28/014282223.shtml
沂水综合,video://https://app.litenews.cn/share/dHZsLTE0NS0x.html
沂水生活,video://https://app.litenews.cn/share/dHZsLTE0NS0y.html
费县综合,video://https://iapp.feixianshoufa.cn/share/dHZsLTQxLTExOQ.html
费县生活,video://https://iapp.feixianshoufa.cn/share/dHZsLTQxLTExNw.html
河东综合,video://https://iapp.lyhedong.com/share/dHZsLTE5MS0x.html
河东影视,video://https://iapp.lyhedong.com/share/dHZsLTE5MS0y.html
莒南综合,video://https://iapp.junanrongmei.cn/share/dHZsLTEwNS00.html
莒南影视,video://https://iapp.junanrongmei.cn/share/dHZsLTEwNS01.html
兰山电视台,video://https://iapp.lylsrm.cn/share/dHZsLTIwMS0x.html
临沭综合,video://https://iapp.sdlsrm.com/share/dHZsLTE2Ny0z.html
临沭生活,video://https://iapp.sdlsrm.com/share/dHZsLTE2Ny00.html
罗庄综合,video://https://iapp.luozhuangshoufa.cn/share/dHZsLTE0Ny0x.html
罗庄影视,video://https://iapp.luozhuangshoufa.cn/share/dHZsLTE0Ny0xNw.html
蒙阴综合,video://https://iapp.mengyinshoufa.com/share/dHZsLTE2MS0xMw.html
蒙阴二套,video://https://iapp.mengyinshoufa.com/share/dHZsLTE2MS0xNQ.html
平邑综合,video://https://iapp.pyxrmt.com.cn/share/dHZsLTM0NS00.html
平邑生活,video://https://iapp.pyxrmt.com.cn/share/dHZsLTM0NS0xNA.html
郯城综合,video://https://iapp.tanchengtv.com/share/dHZsLTgzLTE.html
郯城二套,video://https://iapp.tanchengtv.com/share/dHZsLTgzLTI.html
沂南综合,video://https://iapp.12345yinanshoufa.cn/share/dHZsLTE3Ny02.html
沂南红色影视,video://https://iapp.12345yinanshoufa.cn/share/dHZsLTE3Ny03.html

长清综合,video://https://iapp.jncqrm.cn/share/dHZsLTE3MS0y.html
长清生活,video://https://iapp.jncqrm.cn/share/dHZsLTE3MS0yMA.html
济阳综合,video://https://iapp.jiyangrongmei.cn/share/dHZsLTg1LTE.html
济阳影视,video://https://iapp.jiyangrongmei.cn/share/dHZsLTg1LTI.html
历城综合,video://https://iapp.ailicheng.cn/share/dHZsLTI2MS0x.html
平阴综合,video://https://app.litenews.cn/share/dHZsLTI1Ny0x.html
平阴乡村振兴,video://https://app.litenews.cn/share/dHZsLTI1Ny0z.html
商河综合,video://https://iapp.shxrmtzx.com/share/dHZsLTk3LTE.html
商河影视,video://https://iapp.shxrmtzx.com/share/dHZsLTk3LTI.html
章丘综合,video://https://app.litenews.cn/share/dHZsLTE5NS0x.html
章丘公共,video://https://app.litenews.cn/share/dHZsLTE5NS0y.html
济铁电视台,video://https://jnjapp.jntlj.com/share/dHZsLTMwMy0x.html
山东教育卫视,video://https://www.sdetv.com.cn/edu/pc/live/index.html

东营新闻综合,video://https://ady.dongyingnews.cn/share/dHZsLTUzNy0x.html
东营公共,video://https://ady.dongyingnews.cn/share/dHZsLTUzNy0z.html
东营科教,video://https://ady.dongyingnews.cn/share/dHZsLTUzNy03.html
东营区新闻综合,video://https://iapp.zhidongyingapp.com/share/dHZsLTE2My01.html
东营区科教影视,video://https://iapp.zhidongyingapp.com/share/dHZsLTE2My03.html
广饶新闻综合,video://https://iapp.grxrmtzx.com/share/dHZsLTIzNy0x.html
广饶科教文艺,video://https://iapp.grxrmtzx.com/share/dHZsLTIzNy01.html
垦利新闻综合X,video://https://iapp.klrmt.cn/share/dHZsLTI2OS0z.html
利津新闻综合,video://https://iapp.lijinnews.com/share/dHZsLTE1My0x.html
利津文化生活,video://https://iapp.lijinnews.com/share/dHZsLTE1My0z.html

招远综合,video://https://iapp.zhaoyuanrongmei.com.cn/share/dHZsLTU1LTI.html
招远综艺,video://https://iapp.zhaoyuanrongmei.com.cn/share/dHZsLTU1LTQ.html
龙口综合,video://https://app.litenews.cn/share/dHZsLTU3LTE.html
龙口生活,video://https://app.litenews.cn/share/dHZsLTU3LTI.html
莱州综合,video://https://iapp.laizhourongmei.cn/share/dHZsLTIzOS0x.html
烟台,video://http://m.jiaodong.net/zhifuapp/dianshi/xwzhpd.html
烟台公共,video://http://m.jiaodong.net/zhifuapp/dianshi/ggpd.html
长岛,video://https://iapp.changdaohao.cn/share/dHZsLTE3NS0x.html
福山,video://https://iapp.fuzaifushan.cn/share/dHZsLTE4OS00.html
福山生活,video://https://iapp.fuzaifushan.cn/share/dHZsLTE4OS01.html
海阳综合,video://https://iapp.hyzc.cn/share/dHZsLTI1NS0x.html
莱山综合,video://https://app.litenews.cn/share/dHZsLTI0NS00.html
莱山影视,video://https://app.litenews.cn/share/dHZsLTI0NS02.html
莱阳综合,video://https://iapp.laiyangrongmei.cn/share/dHZsLTI0MS00.html
莱阳民生综艺,video://https://iapp.laiyangrongmei.cn/share/dHZsLTI0MS03.html
牟平综合,video://https://iapp.mprmt.com/share/dHZsLTI4MS0x.html
蓬莱综合,video://https://iapp.xianjingpenglai.cn/share/dHZsLTEwOS0x.html
蓬莱综艺X,video://https://iapp.xianjingpenglai.cn/share/dHZsLTEwOS0y.html
栖霞综合,video://https://iapp.aiqixiaapp.com/share/dHZsLTE2NS0xMg.html
栖霞苹果,video://https://iapp.aiqixiaapp.com/share/dHZsLTE2NS0xNA.html
淄博新闻综合,video://https://web.guangdianyun.tv/tv/?id=2308&uin=3185
博山区新闻,video://https://iapp.boshanhao.cn/share/dHZsLTE3LTg.html
博山区图文,video://https://iapp.boshanhao.cn/share/dHZsLTE3LTk.html
高青综合,video://https://iapp.gqxrmt.cn/share/dHZsLTYxLTE.html
高青影视,video://https://iapp.gqxrmt.cn/share/dHZsLTYxLTI.html
桓台综合,video://https://iapp.htxw.cn/share/dHZsLTIzLTE1.html
桓台影视,video://https://iapp.htxw.cn/share/dHZsLTIzLTE2.html
临淄新闻综合,video://https://iapp.linzirongmei.cn/share/dHZsLTE1MS02.html
临淄生活服务,video://https://iapp.linzirongmei.cn/share/dHZsLTE1MS03.html
沂源综合,video://https://iapp.yyrmapp.com/share/dHZsLTIwMy02.html
沂源生活,video://https://iapp.yyrmapp.com/share/dHZsLTIwMy03.html
淄川新闻,video://https://iapp.zichuanrongmei.cn/share/dHZsLTc1LTE.html
淄川生活,video://https://iapp.zichuanrongmei.cn/share/dHZsLTc1LTI.html
周村新闻,video://https://iapp.izhoucun.cn/share/dHZsLTI1OS0x.html
周村生活,video://https://iapp.izhoucun.cn/share/dHZsLTI1OS0z.html
张店一套,video://https://iapp.aizhangdian.com/share/dHZsLTEwMS0x.html
张店二套,video://https://iapp.aizhangdian.com/share/dHZsLTEwMS02.html

潍坊新闻综合,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=1
潍坊新闻综合,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS0x.html
潍坊经济生活,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=2
潍坊经济生活,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS01.html
潍坊影视综艺,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=3
潍坊影视综艺,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS03.html
潍坊科教文旅,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=4
潍坊科教文旅,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS05.html
安丘,video://https://iapp.aianqiu.cn/share/dHZsLTEzNy0z.html
安丘民生,video://https://iapp.aianqiu.cn/share/dHZsLTEzNy00.html
滨海区,video://https://iapp.wfbhrmt.cn/share/dHZsLTE5OS0x.html
昌乐,video://https://iapp.clxrmtzx.cn/share/dHZsLTEtMw.html
昌邑,video://https://iapp.changyirongmei.com/share/dHZsLTQ3LTE.html
昌邑经济生活,video://https://iapp.changyirongmei.com/share/dHZsLTQ3LTI.html
坊子,video://https://iapp.fzqrmtzx.cn/share/dHZsLTI4NS0x.html
高密X,video://https://iapp.gaominews.com/share/dHZsLTcxLTI0.htm
高密党建农科,video://https://iapp.gaominews.com/share/dHZsLTcxLTM4.html
潍坊高新区,video://https://iapp.wegood.wang/share/dHZsLTQyMS0xNA.html
寒亭,video://https://iapp.httv.cn/share/dHZsLTEzMy0x.html
奎文,video://https://iapp.wfkwrm.com/share/dHZsLTEyNy0xNw.html
临朐,video://https://iapp.yunshanglinqu.cn/share/dHZsLTIwNS0zOQ.html
青州,video://https://iapp.qingzhounews.cn/share/dHZsLTEyNS0y.html
青州文化旅游,video://https://iapp.qingzhounews.cn/share/dHZsLTEyNS0z.html
寿光,video://https://iapp.sgrmt.com/share/dHZsLTI3OS0x.html
寿光蔬菜,video://https://iapp.sgrmt.com/share/dHZsLTI3OS0z.html
潍城,video://https://iapp.wcrmawckhd.cn/share/dHZsLTE1LTM.html
诸城,video://https://iapp.52zhucheng.cn/share/dHZsLTExNS0yMw.html
诸城生活娱乐X,video://https://iapp.52zhucheng.cn/share/dHZsLTExNS0yNQ.html

山亭综合,video://https://iapp.stqrmtzx.com/share/dHZsLTI0My0x.html
市中区综合,video://https://iapp.zzszrm.com/share/dHZsLTIzMy0x.html
台儿庄新闻综合,video://https://iapp.aitaierzhuang.cn/share/dHZsLTE4NS0y.html
薛城新闻综合,video://https://iapp.aixuechengapp.com/share/dHZsLTM3LTg.html
峄城综合,video://https://iapp.yilan-app.com/share/dHZsLTIwOS0x.html
滨城电视台,video://https://iapp.binchengrongmei.com/share/dHZsLTI0OS0zNQ.html
博兴综合,video://https://iapp.zhihuiboxing.cn/share/dHZsLTIwNy0z.html
博兴生活,video://https://iapp.zhihuiboxing.cn/share/dHZsLTIwNy00.html
惠民综合,video://https://iapp.aihuimin.cn/share/dHZsLTIxMS0y.html
惠民影视,video://https://iapp.aihuimin.cn/share/dHZsLTIxMS0z.html
无棣综合,video://https://app.litenews.cn/share/dHZsLTE2OS0x.html
无棣综艺,video://https://app.litenews.cn/share/dHZsLTE2OS0yMQ.html
阳信新闻综合,video://https://iapp.yangxinrongmei.cn/share/dHZsLTIxNy0x.html
沾化综合,video://https://iapp.zhanhuarongmei.cn/share/dHZsLTI3Ny0x.html
沾化综艺,video://https://iapp.zhanhuarongmei.cn/share/dHZsLTI3Ny05.html
邹平综合,video://https://iapp.zpgd.net/share/dHZsLTExLTE1.html
邹平民生,video://https://iapp.zpgd.net/share/dHZsLTExLTE2.html

德州新闻综合,video://http://www.dztv.tv/
德州新闻综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS0x.html
德州经济生活,video://https://iapp.dztv.tv/share/dHZsLTE3OS0y.html
德州经济生活,video://https://iapp.dztv.tv/share/dHZsLTE3OS05.html

陵城综合,video://https://iapp.lxgdw.com/share/dHZsLTIxNS02.html
陵城综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS0zNg.html
乐陵新闻综合,video://https://iapp.laolingrongmei.cn/share/dHZsLTI2Ny0x.html
乐陵新闻综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS02OQ.html
乐陵城市生活,video://https://iapp.laolingrongmei.cn/share/dHZsLTI2Ny01.html
乐陵城市生活,video://https://iapp.dztv.tv/share/dHZsLTE3OS03MQ.html
临邑综合,video://https://iapp.lyxrmtzx.com/share/dHZsLTQ5LTM.html
平原综合,video://https://iapp.pyxwapp.com/share/dHZsLTE5LTI.html
平原综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS0zMg.html
齐河综合,video://https://iapp.qiherongmei.com/share/dHZsLTI1MS04.html
齐河综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS0yNw.html
庆云综合,video://https://iapp.qyxrmtzx.cn/share/dHZsLTUtOQ.html
庆云综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS02NQ.html
庆云生活,video://https://iapp.qyxrmtzx.cn/share/dHZsLTUtNw.html
庆云生活,video://https://iapp.dztv.tv/share/dHZsLTE3OS02Nw.html
武城综合,video://https://iapp.wuchengrmtzx.cn/share/dHZsLTMzLTQ.html
武城综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS01NA.html
武城综艺影视,video://https://iapp.wuchengrmtzx.cn/share/dHZsLTMzLTY.html
武城综艺影视,video://https://iapp.dztv.tv/share/dHZsLTE3OS01OA.html
夏津综合,video://https://iapp.xjrm.com/share/dHZsLTIyMy0x.html
夏津综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS0yMQ.html
夏津公共,video://https://iapp.xjrm.com/share/dHZsLTIyMy0y.html
夏津公共,video://https://iapp.dztv.tv/share/dHZsLTE3OS0yMw.html
禹城综合,video://https://iapp.ycrongmeiti.cn/share/dHZsLTIzNS0x.html
禹城综合,video://https://iapp.dztv.tv/share/dHZsLTE3OS00OA.html
禹城综艺,video://https://iapp.ycrongmeiti.cn/share/dHZsLTIzNS0z.html
禹城综艺,video://https://iapp.dztv.tv/share/dHZsLTE3OS01MA.html
菏泽新闻,video://https://web.guangdianyun.tv/tv/3492?uin=4042
菏泽经济,video://https://web.guangdianyun.tv/tv/3493?uin=4042
菏泽影视,video://https://web.guangdianyun.tv/tv/3520?uin=4042
成武综合,video://https://iapp.cwcmc.cn/share/dHZsLTEzMS0x.html
成武综艺,video://https://iapp.cwcmc.cn/share/dHZsLTEzMS0y.html
曹县综合,video://https://iapp.caoxianrongmei.cn/share/dHZsLTg3LTI.html
东明新闻综合,video://https://iapp.dongmingrongmei.cn/share/dHZsLTExMS0y.html
定陶新闻,video://https://iapp.aidingtao.cn/share/dHZsLTI3LTc.html
定陶综艺,video://https://iapp.aidingtao.cn/share/dHZsLTI3LTg.html
鄄城综合,video://https://iapp.juanchengrongmei.cn/share/dHZsLTE0MS0xODY.html
巨野新闻,video://https://iapp.juyerongmei.cn/share/dHZsLTEzOS0x.html
牡丹区新闻综合,video://https://iapp.hzmdrm.cn/share/dHZsLTIxOS02.html
牡丹区综艺,video://https://iapp.hzmdrm.cn/share/dHZsLTIxOS0xNw.html
单县综合,video://https://iapp.sdmlsz.com/share/dHZsLTE1NS0y.html
郓城新闻,video://https://iapp.ycrmtzx.com.cn/share/dHZsLTEzNS0z.html
郓城综艺,video://https://iapp.ycrmtzx.com.cn/share/dHZsLTEzNS0y.html

嘉祥新闻综合,video://https://iapp.jxtvs.cn/share/dHZsLTI3My0x.html
嘉祥新闻综合,video://https://web.guangdianyun.tv/tv/1306?uin=2606
嘉祥生活,video://https://iapp.jxtvs.cn/share/dHZsLTI3My0z.html
嘉祥生活,video://https://web.guangdianyun.tv/tv/1307?uin=2606
金乡综合,video://https://iapp.jxrm.net/share/dHZsLTEyOS0y.html
金乡生活,video://https://iapp.jxrm.net/share/dHZsLTEyOS00.html
梁山综合,video://https://iapp.lsrmapp.com/share/dHZsLTg5LTE.html
曲阜新闻综合,video://https://iapp.jinriqufu.com/share/dHZsLTEzLTE.html
任城新闻综合,video://https://iapp.rcrmt.cn/share/dHZsLTczLTg.html
任城影视娱乐,video://https://iapp.rcrmt.cn/share/dHZsLTczLTk.html
泗水新闻综合,video://https://iapp.sishuitv.com/share/dHZsLTExNy01.html
泗水文化生活,video://https://iapp.sishuitv.com/share/dHZsLTExNy02.html
汶上综合,video://https://iapp.wstvs.com/share/dHZsLTMwMS0x.html
汶上生活,video://https://iapp.wstvs.com/share/dHZsLTMwMS0z.html
鱼台新闻,video://https://iapp.ytxrmtzx.com/share/dHZsLTYzLTU.html
鱼台生活,video://https://iapp.ytxrmtzx.com/share/dHZsLTYzLTE1.html
兖州新闻,video://https://app.litenews.cn/share/dHZsLTIzMS0x.html
兖州生活,video://https://app.litenews.cn/share/dHZsLTIzMS0z.html
邹城综合,video://https://iapp.zcsrmtzx.cn/share/dHZsLTE4MS0x.html
邹城文化生活,video://https://iapp.zcsrmtzx.cn/share/dHZsLTE4MS00.html

茌平综合,video://https://iapp.cprmtvs.com/share/dHZsLTMxLTY.html
茌平生活,video://https://iapp.cprmtvs.com/share/dHZsLTMxLTg.html
东昌综合,video://https://iapp.dcfrm.cn/share/dHZsLTI2NS0x.html
东阿综合,video://https://iapp.decmc.cn/share/dHZsLTk1LTIy.html
东阿综艺,video://https://iapp.decmc.cn/share/dHZsLTk1LTI5.html
高唐综合,video://https://iapp.gaotangrongmei.com/share/dHZsLTQzLTE.html
高唐综艺,video://https://iapp.gaotangrongmei.com/share/dHZsLTQzLTU.html
冠县综合,video://https://iapp.guanxianrongmei.com/share/dHZsLTc5LTE.html
临清综合,video://https://iapp.lqrmtzx.cn/share/dHZsLTY1LTI.html
临清经济信息,video://https://iapp.lqrmtzx.cn/share/dHZsLTY1LTU.html
莘县综合,video://https://iapp.sdsxrm.cn/share/dHZsLTE4My0x.html
莘县生活,video://https://iapp.sdsxrm.cn/share/dHZsLTE4My01.html
阳谷综合,video://https://iapp.ygxrm.cn/share/dHZsLTgxLTE.html
阳谷影视,video://https://iapp.ygxrm.cn/share/dHZsLTgxLTEw.html

泰安综合,video://http://live.1545ts.net/zhibotatv1.html
泰安经济生活,video://http://live.1545ts.net/zhibotatv2.html
泰山综合,video://https://iapp.tsqrmtzx.cn/share/dHZsLTI2My0x.html
新泰综合,video://https://iapp.xintairongmei.cn/share/dHZsLTU5LTI.html
新泰乡村党建,video://https://iapp.xintairongmei.cn/share/dHZsLTU5LTM.html
东平综合,video://https://iapp.dpsjt.cn/share/dHZsLTE4Ny05.html
东平民生,video://https://iapp.dpsjt.cn/share/dHZsLTE4Ny0xMQ.html
岱岳电视台,video://https://iapp.daiyuerongmei.cn/share/dHZsLTI5My0x.html
肥城综合x,video://https://iapp.fcrmt.cn/share/dHZsLTUxLTM.html
肥城生活,video://https://iapp.fcrmt.cn/share/dHZsLTUxLTY.html
宁阳综合,video://https://iapp.nyxrmtzx.cn/share/dHZsLTEyMy0x.html
宁阳二套,video://https://iapp.nyxrmtzx.cn/share/dHZsLTEyMy03.html

环翠综合,video://https://iapp.whhccm.cn/share/dHZsLTIxMy01.html
荣成综合,video://https://iapp.rcsrmtzx.cn/share/dHZsLTc3LTEw.html
荣成生活,video://https://iapp.rcsrmtzx.cn/share/dHZsLTc3LTEx.html
乳山综合,video://https://iapp.rushanrongmei.cn/share/dHZsLTE0My04.html
乳山生活,video://https://iapp.rushanrongmei.cn/share/dHZsLTE0My05.html
文登TV1,video://https://iapp.wendengsf.com/share/dHZsLTkxLTc.html
文登TV2,video://https://iapp.wendengsf.com/share/dHZsLTkxLTg.html
/share/dHZsLTExNy01.html
泗水文化生活,video://https://iapp.sishuitv.com/share/dHZsLTExNy02.html
汶上综合,video://https://iapp.wstvs.com/share/dHZsLTMwMS0x.html
汶上生活,video://https://iapp.wstvs.com/s

济南新闻综合,http://A/ku9/js/jinan.js?id=1676
济南生活,http://A/ku9/js/jinan.js?id=1855
济南都市,http://A/ku9/js/jinan.js?id=1807
济南文旅体育,http://A/ku9/js/jinan.js?id=1842
济南少儿,http://A/ku9/js/jinan.js?id=2234
济南鲁中,http://A/ku9/js/jinan.js?id=1857
菏泽新闻,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
菏泽经济,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8





🌐  四川,#genre#
成都综合,http://A/ku9/js/cdtv.js?id=cdxwzh
成都经济,http://A/ku9/js/cdtv.js?id=cdjjzx
成都生活,http://A/ku9/js/cdtv.js?id=cddssh
成都影视,http://A/ku9/js/cdtv.js?id=cdyswy
成都公共,http://A/ku9/js/cdtv.js?id=cdgg
成都少儿,http://A/ku9/js/cdtv.js?id=cdse

成都蓉城先锋,http://A/ku9/js/cdtv.js?id=cdrcxf

金牛电视台,http://A/ku9/js/cdtv.js?id=jntv
双流综合,http://A/ku9/js/cdtv.js?id=slzh
温江电视台,http://A/ku9/js/cdtv.js?id=wjtv
高新电视台,http://A/ku9/js/cdtv.js?id=gxtv
新津电视台,http://A/ku9/js/cdtv.js?id=xjtv
大邑综合,http://A/ku9/js/cdtv.js?id=dyxwzh
彭州电视台,http://A/ku9/js/cdtv.js?id=pztv
蒲江电视台,http://A/ku9/js/cdtv.js?id=pjtv
锦江电视台,http://A/ku9/js/cdtv.js?id=jjtv
金堂电视台,http://A/ku9/js/cdtv.js?id=jttv
郫都新闻综合,http://A/ku9/js/cdtv.js?id=pdxwzh
龙泉综合,http://A/ku9/js/cdtv.js?id=lqzh
青羊电视台,http://A/ku9/js/cdtv.js?id=qytv
青白江电视台,http://A/ku9/js/cdtv.js?id=qbjtv
崇州电视1套,http://A/ku9/js/cdtv.js?id=cztv
都江堰电视台,http://A/ku9/js/cdtv.js?id=djytv
成华有线,http://A/ku9/js/cdtv.js?id=chyx
邛崃电视台,http://A/ku9/js/cdtv.js?id=qltv
武侯电视台,http://A/ku9/js/cdtv.js?id=whtv
新都电视台,http://A/ku9/js/cdtv.js?id=xdzh
简阳新闻综合,http://A/ku9/js/cdtv.js?id=jyxwzh

资阳新闻综合,http://A/ku9/js/anyue.js?id=1
雁江频道,http://A/ku9/js/anyue.js?id=4
雁江频道,http://A/ku9/js/anyue.js?id=7
安岳综合,http://A/ku9/js/anyue.js?id=10
资阳新闻综合,http://A/ku9/js/anyue.js?id=12


🌐  广西,#genre#
广西卫视,webview://https://tv.gxtv.cn/channel/channelivePlay_e7a7ab7df9fe11e88bcfe41f13b60c62.html
广西国际,webview://https://tv.gxtv.cn/channel/channelivePlay_bfa17b64157f11e999f0e41f13b60c62.html
广西都市,webview://https://tv.gxtv.cn/channel/channelivePlay_fdbaf085f9fe11e88bcfe41f13b60c62.html
广西影视,webview://https://tv.gxtv.cn/channel/channelivePlay_5e923d82058e11e9ba67e41f13b60c62.html
广西新闻,webview://https://tv.gxtv.cn/channel/channelivePlay_9dfd8600075811e9ba67e41f13b60c62.html
广西综艺旅游,webview://https://tv.gxtv.cn/channel/channelivePlay_f3335975f9fe11e88bcfe41f13b60c62.html
广西移动,webview://https://tv.gxtv.cn/channel/channelivePlay_78dbfd44e6b74ab687204d2d8113cbf5.html
CETV1,webview://https://tv.gxtv.cn/channel/channelivePlay_ffa6b6e1b32b4a16a73eb3ef66f8bfc7.html
CETV2,webview://https://tv.gxtv.cn/channel/channelivePlay_80d0ffb42c114eaf9663708629ff0a3e.html
CETV3,webview://https://tv.gxtv.cn/channel/channelivePlay_67eace939278435bb4bca90800fb4225.html


🌐  新疆,#genre#
新疆卫视,http://A/ku9/js/xjtv.js?id=xjws
新疆汉语综艺,http://A/ku9/js/xjtv.js?id=xjzy
新疆体育健康,http://A/ku9/js/xjtv.js?id=xjtyjk
新疆少儿,http://A/ku9/js/xjtv.js?id=xjse

新疆卫视,video://https://www.xjtvs.com.cn/column/tv/434?channelId=1
新疆汉语综艺,video://https://www.xjtvs.com.cn/column/tv/434?channelId=16
新疆体育健康,video://https://www.xjtvs.com.cn/column/tv/434?channelId=21
新疆少儿,video://https://www.xjtvs.com.cn/column/tv/434?channelId=23
五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8 
五师双河影视,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8 
六师五家渠新闻综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8 
七师胡杨河新闻综合,https://liveout.btzx.com.cn:443/ybtkau/078syl.m3u8 
八师石河子新闻综合,video://http://www.shznews.com/TV.html 
乌鲁木齐新闻综合,video://https://hsynew.hongshannet.cn/application/tvradio/h5/detail.html?type=tv&id=17
克拉玛依,video://http://www.rcsxzx.com/hot/laoge.htm 
哈密,video://https://st-app.xjmty.com/video/videojs/index?site_id=10104&id=22&page=canvas&live_type=1
博州,video://https://st-app.xjmty.com/video/videojs/index?site_id=10134&id=24&page=canvas&live_type=1
巴音郭楞州,video://https://st-app.xjmty.com/video/videojs/index?site_id=10127&id=24&page=canvas2&live_type=1
塔城,video://https://st-app.xjmty.com/video/videojs/index?site_id=10131&id=15&page=canvas&live_type=1 


兰州新闻综合,http://A/ku9/js/lanzhou.js?id=xwzh
兰州文旅频道,http://A/ku9/js/lanzhou.js?id=wlpd



🌐  虎牙电影,#genre#
星爷,http://A/ku9/js/虎牙.js?id=11342412
周星星,http://A/ku9/js/虎牙.js?id=11336587
林正英,http://A/ku9/js/虎牙.js?id=11342421
周润发,http://A/ku9/js/虎牙.js?id=11342387
成龙,http://A/ku9/js/虎牙.js?id=11342386
李连杰,http://A/ku9/js/虎牙.js?id=11342390
洪金宝,http://A/ku9/js/虎牙.js?id=11279251
梁家辉,http://A/ku9/js/虎牙.js?id=11342429
刘德华,http://A/ku9/js/虎牙.js?id=11342424
王晶,http://A/ku9/js/虎牙.js?id=11602058
许冠英,http://A/ku9/js/虎牙.js?id=11601972
五福星,http://A/ku9/js/虎牙.js?id=11282233
邱淑贞,http://A/ku9/js/虎牙.js?id=11352949
徐克,http://A/ku9/js/虎牙.js?id=11352909
沈腾,http://A/ku9/js/虎牙.js?id=11601968
黄渤,http://A/ku9/js/虎牙.js?id=11352876
强森,http://A/ku9/js/虎牙.js?id=21059581
漫威,http://A/ku9/js/虎牙.js?id=11602034
宇宙,http://A/ku9/js/虎牙.js?id=11342428
怪兽,http://A/ku9/js/虎牙.js?id=21059577
武侠,http://A/ku9/js/虎牙.js?id=11342427
警匪,http://A/ku9/js/虎牙.js?id=11352886
罪犯,http://A/ku9/js/虎牙.js?id=11352962
枪战,http://A/ku9/js/虎牙.js?id=21059579
海盗,http://A/ku9/js/虎牙.js?id=21059595
赛车,http://A/ku9/js/虎牙.js?id=11279247
推荐,http://A/ku9/js/虎牙.js?id=11602041
救援,http://A/ku9/js/虎牙.js?id=21059594
热血,http://A/ku9/js/虎牙.js?id=11352934
盗墓,http://A/ku9/js/虎牙.js?id=21059552
贺岁,http://A/ku9/js/虎牙.js?id=11601971
玄幻,http://A/ku9/js/虎牙.js?id=11342414
谍战,http://A/ku9/js/虎牙.js?id=21059585
战争,http://A/ku9/js/虎牙.js?id=21059592
喜剧,http://A/ku9/js/虎牙.js?id=11352877
港片,http://A/ku9/js/虎牙.js?id=11602043
国产,http://A/ku9/js/虎牙.js?id=11352973
斯坦森,http://A/ku9/js/虎牙.js?id=21059588
小鬼头,http://A/ku9/js/虎牙.js?id=11352963
八点档,http://A/ku9/js/虎牙.js?id=880261
蜘蛛侠,http://A/ku9/js/虎牙.js?id=21059599
贺岁片,http://A/ku9/js/虎牙.js?id=11601986
功夫片,http://A/ku9/js/虎牙.js?id=11352941
黑帮片,http://A/ku9/js/虎牙.js?id=11336719
丧尸片,http://A/ku9/js/虎牙.js?id=21059578
灾难片,http://A/ku9/js/虎牙.js?id=11602075
谍战片,http://A/ku9/js/虎牙.js?id=21059587
战争片,http://A/ku9/js/虎牙.js?id=21059574
犯罪片,http://A/ku9/js/虎牙.js?id=11352974
古装片,http://A/ku9/js/虎牙.js?id=11336590
高分动作,http://A/ku9/js/虎牙.js?id=11352884
