CCTV,#genre#
IPTV芒果互娱,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001025000000196970/index.m3u8
IPTV芒果乐活,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001008000000154081/index.m3u8
IPTV芒果热播,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001008000000292438/index.m3u8
IPTV芒果热剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001026000000099232/index.m3u8
IPTV戏剧频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305564/index.m3u8
CGTN,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182292/index.m3u8
CGTN,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028019/index.m3u8
CGTN阿拉伯语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305587/index.m3u8
CGTN俄语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305589/index.m3u8
CGTN法语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305586/index.m3u8
CGTN记录,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182305/index.m3u8
CGTN记录,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028012/index.m3u8
CGTN西班牙语,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000071000000305582/index.m3u8

4K超高清,#genre#
华数4K影视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
华数4K影视,http://r.jdshipin.com/Lqdwf
爱上4K,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
爱上4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
爱上4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
4K超高清电影,http://r.jdshipin.com/5DWJk
4k电影,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1958249448_-1314265822/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8?icpid=3&RTS=1659435587&from=1&hms_devid=2115&vqe=3
北京4K电影,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
欢笑剧场,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1868232_1764604972/ott.mobaibox.com/PLTV/3/224/3221227715/index.m3u8?icpid=3&RTS=1661190272&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
欢笑剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
爱上4K,http://111.20.40.170/PLTV/88888893/224/3221226352/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hxjc4k/15000000/mnf.m3u8#http://111.11.123.37:6610/000000001000/5000000007000010001/index.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3
河南4k,http://[2409:8087:4400:20:1:a0f:12:33]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
江苏移动8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
经典功夫,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
BesTV-4K,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000196/index.m3u8?IAS

欧美,#genre#
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FashionTV UHD,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8?zshijd
音乐 MUZZIK Z4000,http://muzzik-live.morescreens.com/mts-a6/playlist.m3u8
Clarity,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
loupe,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
新加坡亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
日本 NHK,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
MV,https://vdse.bdstatic.com//539b4c0c2a7fad0ed1ddaff68773171b.mp4
ULTRA NATURE,http://185.236.229.31:9981/play/a01d
Astro Super Sport,http://tvt3.xyz:2095/play/live.php?mac=00:1A:79:00:04:02&stream=348094&extension=ts&play_token=FzoklzfqN1
Hub Premier Sport,http://tvt3.xyz:2095/play/live.php?mac=00:1A:79:00:04:02&stream=348096&extension=ts&play_token=zpHQS3jtnW
DAZN F1,http://tribaliptv.com:8080/Gustavo/123456/4930
MOVISTAR LIGA DE CAMPEONES,http://tribaliptv.com:8080/Gustavo/123456/12401
ODISEA,http://tribaliptv.com:8080/Gustavo/123456/5195
BRIC TV,https://damkf751d85s1.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/HumorMill-DistroTV/152.m3u8

MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
FOX新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
FOX新闻,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
半岛电视台,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
半岛电视台,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
ABC新闻频道,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
cna,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
cna,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
arirang,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
KBS 国际频道,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
MBC韩剧频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
NHK WORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK WORLD,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
法国时装,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CINE LIFE,https://magselect-stirr.amagi.tv/playlist1080p.m3u8
one golf,http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8

台湾,#genre#
中天综合,http://23.237.10.66:16372
台视,http://23.237.10.66:16344
民视,http://23.237.10.66:16334
中天综合,http://23.237.10.66:16372
星卫电影台,http://23.237.10.66:16359
龙祥时代,http://120.84.96.87:808/hls/35/index.m3u8
天映经典,http://120.84.96.87:808/hls/85/index.m3u8
好莱坞电影,http://120.84.96.87:808/hls/24/index.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
凤凰香港,http://120.84.96.87:808/hls/81/index.m3u8
星空卫视,http://120.84.96.87:808/hls/79/index.m3u8
明珠台,http://120.84.96.87:808/hls/26/index.m3u8
TVB财经体育资讯,http://120.84.96.87:808/hls/86/index.m3u8
翡翠台,http://120.84.96.87:808/hls/25/index.m3u8
民视,http://120.84.96.87:808/hls/34/index.m3u8
中天综合,http://pull-l3-cny.douyincdn.com/third/stream-5f26752efeee9e0c53cf6b530640ce60.m3u8
中天综合,http://107.151.203.111:2209/135/us50.php?id=ztz
台视,http://107.151.203.111:2209/135/us50.php?id=tsk
民视,http://107.151.203.111:2209/135/us50.php?id=msk
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://2023.stream-link.org/playlist/ttv_news
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
民视新闻,http://123.51.230.108:18663/.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://107.151.203.111:2209/135/hk.php?id=cable37h
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
大爱二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱一,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8


湖南,#genre#
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308822/index.m3u8
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308827/index.m3u8
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000035/index.m3u8
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001006000000000049/index.m3u8
金鹰纪实,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007228/index.m3u8
金鹰纪实,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063477/index.m3u8
湖南教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000031/index.m3u8
金鹰卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001247/index.m3u8
金鹰卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000039/index.m3u8
湖南国际,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047426/index.m3u8
湖南国际,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000045/index.m3u8
湖南教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000023000000196697/index.m3u8
湖南教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001016000000368716/index.m3u8
湖南经视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000113182/index.m3u8
湖南电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001246/index.m3u8
湖南电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000038/index.m3u8
湖南都市,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001249/index.m3u8
湖南都市,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000041/index.m3u8
湖南爱晚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047425/index.m3u8
湖南爱晚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000044/index.m3u8
湖南电视剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001245/index.m3u8
湖南电视剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000037/index.m3u8
湖南茶频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000025000000316196/index.m3u8
湖南快乐垂钓,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040368/index.m3u8
湖南娱乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001248/index.m3u8
湖南娱乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000040/index.m3u8
湖南国际,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182307/index.m3u8
湖南都市,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182308/index.m3u8
湖南电视剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182309/index.m3u8
湖南爱晚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182310/index.m3u8
湖南娱乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182313/index.m3u8
金鹰纪实,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182315/index.m3u8
湖南卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182316/index.m3u8
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027982/index.m3u8
湖南经视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027983/index.m3u8
湖南娱乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027995/index.m3u8
湖南都市,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027996/index.m3u8
湖南爱晚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027997/index.m3u8
湖南电视剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027998/index.m3u8
湖南电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000027999/index.m3u8
金鹰卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028000/index.m3u8
湖南国际,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028002/index.m3u8
湖南电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182320/index.m3u8

靓妆,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308865/index.m3u8
环球旅游,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308870/index.m3u8
车迷频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308873/index.m3u8
新动漫,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448837/index.m3u8
CCTV-老故事,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448839/index.m3u8
书画频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448843/index.m3u8
中华特产,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000448845/index.m3u8
天元围棋,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040365/index.m3u8
四海钓鱼,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040367/index.m3u8
CHTV,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040371/index.m3u8
优优宝贝,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040377/index.m3u8
家庭理财,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040379/index.m3u8
财富天下,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040380/index.m3u8


优漫卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182321/index.m3u8
哈哈炫动,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182497/index.m3u8
大湾区卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182538/index.m3u8
长沙新闻,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182539/index.m3u8
长沙政法,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182540/index.m3u8
长沙女性,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182541/index.m3u8
长沙影视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182542/index.m3u8
浙江卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182563/index.m3u8
北京卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182564/index.m3u8
深圳卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182565/index.m3u8
湖南经视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182567/index.m3u8
江苏卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182569/index.m3u8
山东卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182570/index.m3u8
天津卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182588/index.m3u8
东南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028028/index.m3u8
财富天下,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028042/index.m3u8
家庭理财,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028045/index.m3u8
天元围棋,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028047/index.m3u8
先锋乒羽,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028048/index.m3u8
优优宝贝,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028049/index.m3u8
金鹰纪实,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028054/index.m3u8
芒果检修,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028055/index.m3u8
芒果检修,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000028056/index.m3u8
茶频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000003000000104063/index.m3u8
湖南教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000003000000104065/index.m3u8
中国天气,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000004000000182438/index.m3u8
长沙新闻,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047429/index.m3u8
长沙政法,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047430/index.m3u8
新闻综合2,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000014000000153736/index.m3u8
新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047450/index.m3u8
新闻综合1,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047451/index.m3u8
公共频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047452/index.m3u8
兵团卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007222/index.m3u8
山东教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007227/index.m3u8
新闻综合3,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000287147/index.m3u8
厦门卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000022000000381023/index.m3u8
兵团卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000022000000381024/index.m3u8
嘉佳卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000022000000381025/index.m3u8
CETV-2,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000024000000361367/index.m3u8
CETV2,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001017000000440664/index.m3u8
郴州综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000031000000253555/index.m3u8
芒果汽车,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000034000000343498/index.m3u8
新闻综合5,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000035000000442109/index.m3u8
公共频道5,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000035000000442111/index.m3u8
浏阳电视台,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000026/index.m3u8
长沙新闻,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000027/index.m3u8
长沙政法,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000028/index.m3u8
长沙女性,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000029/index.m3u8
长沙影视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000030/index.m3u8


永州新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000298007/index.m3u8
永州公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000298917/index.m3u8
永州新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000070000000360264/index.m3u8
永州公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000070000000360265/index.m3u8
茶频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000009/index.m3u8
山西卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000014/index.m3u8
内蒙古卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000015/index.m3u8
宁夏卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000016/index.m3u8
西藏卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000017/index.m3u8
新疆卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000018/index.m3u8
大湾区卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000021/index.m3u8
长沙新闻,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000048/index.m3u8
长沙政法,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000049/index.m3u8
新闻综合7,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000069/index.m3u8
新闻综合8,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000070/index.m3u8
公共频道8,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000071/index.m3u8
山东教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063507/index.m3u8
咸宁新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001008000000292439/index.m3u8
咸宁科教,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001008000000292440/index.m3u8
咸宁公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001008000000292447/index.m3u8
张家界新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001017000000440370/index.m3u8
张家界公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001017000000440409/index.m3u8
公共11,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001017000000440414/index.m3u8
郴州综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001023000000052251/index.m3u8
衡阳新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000080268/index.m3u8
衡阳公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000080269/index.m3u8
益阳新闻综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000187764/index.m3u8
益阳公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000187766/index.m3u8
娄底综合,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000394721/index.m3u8
娄底公共,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000394722/index.m3u8
娄底教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001024000000394723/index.m3u8
IPTV芒果好看,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001025000000196969/index.m3u8

江苏,#genre#
连云港新闻,http://[2409:8087:2001:20:2800:0:df6e:eb0f]/wh7f454c46tw1598526246_-2101199601/ott.mobaibox.com/PLTV/3/224/3221227758/index.m3u8?icpid=3&RTS=1663227683&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
连云港公共,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw913656304_601285611/ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8?icpid=3&RTS=1663226999&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
赣榆,http://[2409:8087:2001:20:2800:0:df6e:eb02]/wh7f454c46tw1171115665_-517528173/ott.mobaibox.com/PLTV/3/224/3221228317/index.m3u8?icpid=3&RTS=1663231551&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
常州新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3810615020_450111224/ott.mobaibox.com/PLTV/3/224/3221227899/index.m3u8?icpid=3&RTS=1663019442&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
常州生活,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3951544714_750576923/ott.mobaibox.com/PLTV/3/224/3221227902/index.m3u8?icpid=3&RTS=1663019583&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
常州都市,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4002153568_939060722/ott.mobaibox.com/PLTV/3/224/3221227955/index.m3u8?icpid=3&RTS=1663019634&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
常州公共,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4212693148_669088627/ott.mobaibox.com/PLTV/3/224/3221227905/index.m3u8?icpid=3&RTS=1663019844&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
南京新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw3127461495_-1929938189/ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8?icpid=3&RTS=1663229212&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
南京信息,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3029680014_-204362700/ott.mobaibox.com/PLTV/3/224/3221227730/index.m3u8?icpid=3&RTS=1663229115&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
南京娱乐,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3055198838_-954191684/ott.mobaibox.com/PLTV/3/224/3221227722/index.m3u8?icpid=3&RTS=1663229140&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
